timestamp,target_ml,tolerance_ml,estimated_ml,pressure_pa,flow_rate,height_mm,time_s,pass
2025-10-10T15:42:15.918820,1.0,0.1,1.2514302676983093,50000.0,2.1,77.7682356580257,5.303680658340454,False
2025-10-10T15:42:15.918860,1.0,0.1,1.2540389741404672,50000.0,2.1,75.25781622918302,5.314736604690552,False
2025-10-10T15:42:15.918877,1.0,0.1,1.2588315411899866,50000.0,2.1,71.399449056294,5.335047960281372,False
2025-10-10T15:42:15.918889,1.0,0.1,1.2587600959820695,50000.0,2.1,76.72904917471423,5.334745168685913,False
2025-10-10T15:42:15.918903,1.0,0.1,1.2623756172951688,50000.0,2.1,77.76883819070221,5.350068092346191,False
2025-10-10T15:42:15.918919,1.0,0.1,1.2577586816937736,50000.0,2.1,78.7682461218833,5.330501079559326,False
2025-10-10T15:42:15.918935,1.0,0.1,1.387509986255946,50000.0,2.1,24.55806723522369,5.880399465560913,False
2025-10-10T15:42:15.918968,1.0,0.1,1.3868313130368006,50000.0,2.1,25.095049027822824,5.877523183822632,False
2025-10-10T15:42:15.918981,1.0,0.1,1.3853375456306372,50000.0,2.1,25.224100761340154,5.871192455291748,False
2025-10-10T15:42:15.918996,1.0,0.1,1.389574865276894,50000.0,2.1,24.960656013410272,5.889150619506836,False
