timestamp,target_ml,tolerance_ml,estimated_ml,pressure_pa,flow_rate,height_mm,time_s,pass
2025-10-10T18:19:15.604480,0.6,0.1,1.347938792089398,50000.0,2.1,38.52036921573912,5.712692975997925,False
2025-10-10T18:19:15.604510,0.6,0.1,1.3504026954093675,50000.0,2.1,36.96396411621201,5.723135232925415,False
2025-10-10T18:19:15.604521,0.6,0.1,1.3534156017089158,50000.0,2.1,37.80218866573077,5.735904216766357,False
2025-10-10T18:19:15.604531,0.6,0.1,1.3545635630575459,50000.0,2.1,37.617507429442426,5.740769386291504,False
2025-10-10T18:19:15.604541,0.6,0.1,1.3568545914767833,50000.0,2.1,36.343010403620696,5.750478982925415,False
2025-10-10T18:19:15.604564,0.6,0.1,1.3570572258381361,50000.0,2.1,34.58944291580137,5.751337766647339,False
2025-10-10T18:19:15.604574,0.6,0.1,1.3580790048234919,50000.0,2.1,34.76752792030629,5.7556681632995605,False
2025-10-10T18:19:15.604586,0.6,0.1,1.3635413003771493,50000.0,2.1,35.2342249778027,5.778817892074585,False
2025-10-10T18:19:15.604596,0.6,0.1,1.3622250771254636,50000.0,2.1,34.34556070490173,5.773239612579346,False
2025-10-10T18:19:15.604605,0.6,0.1,1.3652383209614272,50000.0,2.1,32.53086152852188,5.786010026931763,False
2025-10-10T18:19:15.604615,0.6,0.1,1.3680657510007366,50000.0,2.1,32.24744334333192,5.797992944717407,False
2025-10-10T18:19:15.604626,0.6,0.1,1.3687290663129827,50000.0,2.1,33.26030925603982,5.800804138183594,False
2025-10-10T18:19:15.604637,0.6,0.1,1.3635985127995522,50000.0,2.1,32.869263119286046,5.779060363769531,False
2025-10-10T18:19:15.604647,0.6,0.1,1.3773807997114205,50000.0,2.1,29.889546842980366,5.837471008300781,False
2025-10-10T18:19:15.604657,0.6,0.1,1.3768909781166676,50000.0,2.1,30.77028440644338,5.835395097732544,False
2025-10-10T18:19:15.604667,0.6,0.1,1.368291169070126,50000.0,2.1,30.589041490896392,5.798948287963867,False
2025-10-10T18:19:15.604677,0.6,0.1,1.373595722605673,50000.0,2.1,30.654434481606785,5.821429491043091,False
2025-10-10T18:19:15.604701,0.6,0.1,1.3705175030097534,50000.0,2.1,31.09101879942186,5.8083837032318115,False
2025-10-10T18:19:15.604715,0.6,0.1,1.3761417035306438,50000.0,2.1,28.388508504772417,5.83221960067749,False
2025-10-10T18:19:15.604726,0.6,0.1,1.3787827572126066,50000.0,2.1,27.88524539797946,5.843412637710571,False
2025-10-10T18:19:15.604736,0.6,0.1,1.3775162080700478,50000.0,2.1,28.58500855631813,5.838044881820679,False
2025-10-10T18:19:15.604745,0.6,0.1,1.37827577751674,50000.0,2.1,28.912788551273096,5.841264009475708,False
2025-10-10T18:19:15.604812,0.6,0.1,1.3762286754136674,50000.0,2.1,26.381458975756942,5.832588195800781,False
2025-10-10T18:19:15.604828,0.6,0.1,1.3828100166963728,50000.0,2.1,25.124838960099538,5.860480546951294,False
2025-10-10T18:19:15.604839,0.6,0.1,1.3872230803028922,50000.0,2.1,25.11461929223873,5.879183530807495,False
2025-10-10T18:19:15.604848,0.6,0.1,1.3872971132899936,50000.0,2.1,26.316006112467377,5.879497289657593,False
2025-10-10T18:19:15.604858,0.6,0.1,1.3872993635327628,50000.0,2.1,23.69025151938071,5.879506826400757,False
2025-10-10T18:19:15.604867,0.6,0.1,1.3882498660784088,50000.0,2.1,22.37076987498031,5.883535146713257,False
2025-10-10T18:19:15.604875,0.6,0.1,1.3934905127193151,50000.0,2.1,22.48564494540895,5.905745506286621,False
