timestamp,target_ml,tolerance_ml,estimated_ml,pressure_pa,flow_rate,height_mm,time_s,pass
2025-10-10T18:26:19.267622,0.6,0.1,1.270506813285056,50000.0,2.1,68.13789437489011,5.384528875350952,False
2025-10-10T18:26:19.267656,0.6,0.1,1.284076677279526,50000.0,2.1,65.9871212613497,5.442039251327515,False
2025-10-10T18:26:19.267667,0.6,0.1,1.2858044699336706,50000.0,2.1,67.37818601623744,5.449361801147461,False
2025-10-10T18:26:19.267678,0.6,0.1,1.2834697868047136,50000.0,2.1,68.02047625729375,5.439467191696167,False
2025-10-10T18:26:19.267687,0.6,0.1,1.281513763277718,50000.0,2.1,66.5981830958284,5.431177377700806,False
2025-10-10T18:26:19.267697,0.6,0.1,1.2824804113152322,50000.0,2.1,63.405850722760476,5.435274124145508,False
2025-10-10T18:26:19.267719,0.6,0.1,1.2930356250720076,50000.0,2.1,63.801663548047344,5.480008125305176,False
2025-10-10T18:26:19.267729,0.6,0.1,1.2889538534571616,50000.0,2.1,65.26212394444359,5.462709188461304,False
2025-10-10T18:26:19.267738,0.6,0.1,1.284683005193646,50000.0,2.1,63.88649700722331,5.444608926773071,False
2025-10-10T18:26:19.267748,0.6,0.1,1.2910927092091422,50000.0,2.1,61.722703763773936,5.471773862838745,False
2025-10-10T18:26:19.267756,0.6,0.1,1.2984709739685059,50000.0,2.1,62.16347037031716,5.5030436515808105,False
2025-10-10T18:26:19.267766,0.6,0.1,1.2961756700880072,50000.0,2.1,62.542982768889004,5.493315935134888,False
