timestamp,target_ml,tolerance_ml,estimated_ml,pressure_pa,flow_rate,height_mm,time_s,pass
2025-10-10T17:45:18.454923,0.6,0.1,1.3306043281983793,50000.0,2.1,47.531447001360235,5.639227867126465,False
2025-10-10T17:45:18.454933,0.6,0.1,1.3327895389514022,50000.0,2.1,47.985600788688714,5.648488998413086,False
2025-10-10T17:45:18.454945,0.6,0.1,1.3265628921851682,50000.0,2.1,49.584245913429044,5.622099876403809,False
2025-10-10T17:45:18.454956,0.6,0.1,1.3252173595214158,50000.0,2.1,51.64591090433079,5.616397380828857,False
2025-10-10T17:45:18.454967,0.6,0.1,1.323673074165087,50000.0,2.1,50.38865578290489,5.60985255241394,False
2025-10-10T17:45:18.454977,0.6,0.1,1.3292748847704254,50000.0,2.1,49.23150878206977,5.633593559265137,False
2025-10-10T17:45:18.454988,0.6,0.1,1.3258688048030554,50000.0,2.1,46.09794437741695,5.6191582679748535,False
2025-10-10T17:45:18.455000,0.6,0.1,1.3370513862438418,50000.0,2.1,46.61903011823688,5.666551113128662,False
2025-10-10T17:45:18.455011,0.6,0.1,1.3461068694511156,50000.0,2.1,42.726832166435315,5.7049291133880615,False
2025-10-10T17:45:18.455050,0.6,0.1,1.3513921271549183,50000.0,2.1,40.88395312868482,5.727328538894653,False
2025-10-10T17:45:18.455071,0.6,0.1,1.3525099915065124,50000.0,2.1,42.76165767630688,5.7320661544799805,False
2025-10-10T17:45:18.455082,0.6,0.1,1.3445254550890975,50000.0,2.1,42.33828119411379,5.6982269287109375,False
2025-10-10T17:45:18.455094,0.6,0.1,1.3434640718310067,50000.0,2.1,42.11967963926739,5.693728685379028,False
2025-10-10T17:45:18.455105,0.6,0.1,1.3427524888113642,50000.0,2.1,41.92418953025059,5.690712928771973,False
2025-10-10T17:45:18.455116,0.6,0.1,1.3484378396795038,50000.0,2.1,41.669395387798616,5.714807987213135,False
2025-10-10T17:45:18.455128,0.6,0.1,1.35159628043014,50000.0,2.1,37.947002154298445,5.728193759918213,False
2025-10-10T17:45:18.455139,0.6,0.1,1.354386975256245,50000.0,2.1,36.9585934943224,5.740020990371704,False
2025-10-10T17:45:18.455151,0.6,0.1,1.3685166433955847,50000.0,2.1,30.941569923425945,5.799903869628906,False
2025-10-10T17:45:18.455162,0.6,0.1,1.3731606381662775,50000.0,2.1,30.88188382026219,5.819585561752319,False
2025-10-10T17:45:18.455174,0.6,0.1,1.3737118913886253,50000.0,2.1,30.73623636405489,5.8219218254089355,False
2025-10-10T17:45:18.455185,0.6,0.1,1.3773495775929998,50000.0,2.1,30.961169170092816,5.83733868598938,False
2025-10-10T17:45:18.455197,0.6,0.1,1.3699672061405823,50000.0,2.1,32.19992420765195,5.80605149269104,False
2025-10-10T17:45:18.455209,0.6,0.1,1.365515607126643,50000.0,2.1,34.21917156064134,5.787185192108154,False
2025-10-10T17:45:18.455219,0.6,0.1,1.3649299251899292,50000.0,2.1,34.601057804656335,5.784703016281128,False
2025-10-10T17:45:18.455230,0.6,0.1,1.36295235558842,50000.0,2.1,34.229587434202884,5.776321887969971,False
2025-10-10T17:45:18.455241,0.6,0.1,1.3650677525595334,50000.0,2.1,34.30227245507659,5.785287141799927,False
2025-10-10T17:45:18.455251,0.6,0.1,1.3665009884352095,50000.0,2.1,33.231027599419676,5.791361331939697,False
2025-10-10T17:45:18.455262,0.6,0.1,1.366533448187153,50000.0,2.1,30.243993273977793,5.791498899459839,False
2025-10-10T17:45:18.455274,0.6,0.1,1.3768330906214339,50000.0,2.1,28.58817253561456,5.835149765014648,False
2025-10-10T17:45:18.455284,0.6,0.1,1.3756194784400166,50000.0,2.1,31.54747984314318,5.83000636100769,False
2025-10-10T17:45:18.455295,0.6,0.1,1.366652823566051,50000.0,2.1,33.0995958856153,5.792004823684692,False
2025-10-10T17:45:18.455307,0.6,0.1,1.3643319231740545,50000.0,2.1,32.8723015596792,5.782168626785278,False
2025-10-10T17:45:18.455319,0.6,0.1,1.3669741582334711,50000.0,2.1,33.27408031489826,5.7933666706085205,False
2025-10-10T17:45:18.455330,0.6,0.1,1.3649039348859466,50000.0,2.1,32.91552317989857,5.784592866897583,False
2025-10-10T17:45:18.455341,0.6,0.1,1.366976127195894,50000.0,2.1,33.04941090574707,5.793375015258789,False
2025-10-10T17:45:18.455354,0.6,0.1,1.381683545166187,50000.0,2.1,27.609178259224322,5.855706453323364,False
2025-10-10T17:45:18.455366,0.6,0.1,1.3917938296714525,50000.0,2.1,22.15042715155336,5.898554801940918,False
2025-10-10T17:45:18.455376,0.6,0.1,1.3871664866972506,50000.0,2.1,37.83432499771766,5.878943681716919,False
