timestamp,target_ml,tolerance_ml,estimated_ml,pressure_pa,flow_rate,height_mm,time_s,pass
2025-10-10T18:36:23.315079,0.6,0.1,1.3096573808219996,50000.0,2.1,54.90805493735651,5.550452709197998,False
2025-10-10T18:36:23.315113,0.6,0.1,1.3087396193086431,50000.0,2.1,55.24519694745176,5.546563148498535,False
2025-10-10T18:36:23.315124,0.6,0.1,1.3114967292614197,50000.0,2.1,52.93884769502877,5.558248043060303,False
2025-10-10T18:36:23.315133,0.6,0.1,1.3174102547463407,50000.0,2.1,52.21858011531489,5.583310127258301,False
2025-10-10T18:36:23.315143,0.6,0.1,1.3173417911100924,50000.0,2.1,52.54393398781906,5.583019971847534,False
2025-10-10T18:36:23.315163,0.6,0.1,1.3164249296938435,50000.0,2.1,51.97844615669541,5.579134225845337,False
2025-10-10T18:36:23.315173,0.6,0.1,1.3220498052875647,50000.0,2.1,50.5431402401522,5.602972984313965,False
2025-10-10T18:36:23.315182,0.6,0.1,1.3281327177969258,50000.0,2.1,49.221970793794156,5.628752946853638,False
2025-10-10T18:36:23.315191,0.6,0.1,1.3276581978530027,50000.0,2.1,50.156759011191866,5.626741886138916,False
2025-10-10T18:36:23.315200,0.6,0.1,1.3265487719117925,50000.0,2.1,48.833038671254556,5.622040033340454,False
2025-10-10T18:36:23.315210,0.6,0.1,1.3298967956157213,50000.0,2.1,47.38833953001139,5.6362292766571045,False
2025-10-10T18:36:23.315219,0.6,0.1,1.333506410041552,50000.0,2.1,45.89844570512865,5.651527166366577,False
2025-10-10T18:36:23.315228,0.6,0.1,1.3317401382360565,50000.0,2.1,46.47933165171682,5.644041538238525,False
2025-10-10T18:36:23.315237,0.6,0.1,1.330452043018984,50000.0,2.1,45.05921885473418,5.638582468032837,False
2025-10-10T18:36:23.315245,0.6,0.1,1.3327764312872725,50000.0,2.1,43.66175348842229,5.648433446884155,False
2025-10-10T18:36:23.315254,0.6,0.1,1.3411682616458849,50000.0,2.1,43.105238321888976,5.6839988231658936,False
2025-10-10T18:36:23.315263,0.6,0.1,1.3415580036934842,50000.0,2.1,44.04409966425126,5.685650587081909,False
2025-10-10T18:36:23.315303,0.6,0.1,1.3425168321373757,50000.0,2.1,42.48738286108657,5.689714193344116,False
2025-10-10T18:36:23.315315,0.6,0.1,1.3434421319640084,50000.0,2.1,40.668020134607616,5.693635702133179,False
2025-10-10T18:36:23.315325,0.6,0.1,1.348359081182587,50000.0,2.1,39.65773602134024,5.714474201202393,False
2025-10-10T18:36:23.315334,0.6,0.1,1.3527968974595659,50000.0,2.1,40.53913883544662,5.733282089233398,False
2025-10-10T18:36:23.315343,0.6,0.1,1.346575201227424,50000.0,2.1,39.47594531220173,5.706913948059082,False
2025-10-10T18:36:23.315352,0.6,0.1,1.3496637719400812,50000.0,2.1,37.627101157109635,5.720003604888916,False
